detectionid,code,year,filename,timestamp,x1,x2,y1,y2,wktposition,abovethreshold,nweID,nweTR,eurID,eurTR
57674826-4618-4fd6-9084-503ba70cdb98,G1,2025,20250706003000-snapshot.jpg,1751761800,677,725,1615,1665,POINT(14.8866697 50.2391933),FALSE,Ephemeroptera,order,Ephemeroptera,order
57678163-49c7-45ff-ad67-9d1ec44b358c,F1,2025,20250611021000-snapshot.jpg,1749607800,3512,3560,1723,1771,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
57695f34-279c-41cd-b245-a6f2355f3d52,F1,2025,20250528233959-snapshot.jpg,1748475599,1520,1572,13,60,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
57697050-88c5-4888-8d77-8431eaae0ad7,G1,2025,20250628004959-snapshot.jpg,1751071799,2436,2496,1111,1212,POINT(14.8866697 50.2391933),TRUE,Brachmia inornatella,species,Tortricidae,family
576a4c59-6bd1-4d72-ba07-b9817100cd4b,G1,2025,20250623232959-snapshot.jpg,1750721399,2784,2876,983,1123,POINT(14.8866697 50.2391933),TRUE,Plutella xylostella,species,Plutella xylostella,species
576b369e-1178-476c-94eb-1e13c2569ae4,G1,2025,20250808023000-snapshot.jpg,1754620200,2400,2484,1851,1973,POINT(14.8866697 50.2391933),TRUE,Crocidosema plebejana,species,Epinotia thapsiana,species
576b61ed-f45f-4029-97c7-d0fcd932babe,G1,2025,20250704023000-snapshot.jpg,1751596200,2996,3112,658,822,POINT(14.8866697 50.2391933),TRUE,Acrobasis marmorea,species,Acrobasis marmorea,species
576b78fb-c977-4b58-bc96-4c0cb0b67351,F1,2025,20250623002959-snapshot.jpg,1750638599,2320,2440,393,507,POINT(14.8958531 50.2718919),TRUE,Zeiraphera isertana,species,Ypsolophus sequella,species
576bb232-83b1-4adb-867d-349dba2c536e,W1,2025,20250629024000-snapshot.jpg,1751164800,577,661,653,750,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
576ce031-aa46-437e-a162-f10a0ea97bc2,W1,2025,20250619025959-snapshot.jpg,1750301999,1593,1736,1428,1678,,TRUE,Trichoptera,order,Trichoptera,order
576d4c17-bae2-4353-b679-50b08433e121,W1,2025,20250624025000-snapshot.jpg,1750733400,3388,3680,1935,2159,,TRUE,Plusia putnami,species,Lepidoptera Macros,order
576daf98-ee5a-4386-8e66-61cf3e9a52d7,F1,2025,20250519024959-snapshot.jpg,1747622999,1157,1350,0,269,POINT(14.8958531 50.2718919),TRUE,Lomaspilis marginata,species,Lomaspilis marginata,species
576db545-cd3e-485b-a499-815653fc5c65,W1,2025,20250706235959-snapshot.jpg,1751846399,2352,2416,1557,1609,,TRUE,Araneae,order,Araneae,order
576eec62-2cb1-4c6b-9f16-95ed91ba61cd,F1,2025,20250618003000-snapshot.jpg,1750206600,3164,3248,1523,1645,POINT(14.8958531 50.2718919),TRUE,Lathronympha strigana,species,Gelechiidae,family
576f26ac-dcb9-4477-aff5-c2811a18c00d,F1,2025,20250730002000-snapshot.jpg,1753834800,1749,1797,495,551,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
576fca3d-ae48-4ab8-93d5-15a611bb4d2f,W1,2025,20250615012000-snapshot.jpg,1749950400,2644,2764,1027,1205,,TRUE,Pandemis cerasana,species,Pandemis cerasana,species
577044de-d6d7-43d4-8167-c01e89396258,F1,2025,20250602023000-snapshot.jpg,1748831400,2420,2532,65,207,POINT(14.8958531 50.2718919),TRUE,Lathronympha strigana,species,Ancylis,genus
577059ef-31be-49ea-a082-7bed04c7aafd,F1,2025,20250622232959-snapshot.jpg,1750634999,3224,3328,256,371,POINT(14.8958531 50.2718919),TRUE,Ancylis achatana,species,Tortricidae,family
577092ad-afd1-4ccf-875b-a5471e5cbcae,G1,2025,20250728020000-snapshot.jpg,1753668000,1715,1849,1937,2136,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Erebidae,family
5770da42-81b3-49d3-8678-ee1ccdb10318,F1,2025,20250702235959-snapshot.jpg,1751500799,3324,3400,1687,1761,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
57719286-9cd2-4acb-bee4-44146fb79588,G1,2025,20250706000000-snapshot.jpg,1751760000,3056,3112,94,173,POINT(14.8866697 50.2391933),FALSE,Hemiptera,order,Hemiptera,order
57726e4b-d1e5-4e42-98e3-8fcdf2609a52,G1,2025,20250706022000-snapshot.jpg,1751768400,3280,3456,677,811,POINT(14.8866697 50.2391933),TRUE,Herpetogramma licarsisalis,species,Lepidoptera Macros,order
5775f780-a528-4b47-9a95-af0a599e2377,G1,2025,20250606010000-snapshot.jpg,1749171600,3080,3136,1637,1693,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
5776d05c-c141-45f6-aceb-da8e5256f8f7,F1,2025,20250821023000-snapshot.jpg,1755743400,2348,2568,30,473,POINT(14.8958531 50.2718919),TRUE,Peribatodes rhomboidaria,species,Peribatodes rhomboidaria,species
57777cca-a5e7-4386-aab5-1bcf84420ede,G1,2025,20250629024959-snapshot.jpg,1751165399,1477,1559,1461,1522,POINT(14.8866697 50.2391933),TRUE,Limnaecia phragmitella,species,Gelechiidae,family
5777fe77-802f-45d2-acf7-bb627153e9d1,F1,2025,20250715022000-snapshot.jpg,1752546000,1356,1413,1199,1262,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
57785e95-4e45-4687-a380-e7bf443334dd,W1,2025,20250616021000-snapshot.jpg,1750039800,1445,1499,1718,1764,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
57788594-64f8-4c79-aa10-3510dd2dd898,F1,2025,20250724235000-snapshot.jpg,1753401000,2408,2456,1955,2021,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
5778ec30-f734-487c-86da-1f6d80c37018,W1,2025,20250815014959-snapshot.jpg,1755222599,820,1071,1561,1754,,TRUE,Scopula immutata,species,Scopula,genus
577920a8-ad0c-479b-adcb-2446eb3e103b,W1,2025,20250627023959-snapshot.jpg,1750991999,3044,3132,577,647,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
577941be-5e2d-405b-9b29-25a4f83303de,W1,2025,20250816010959-snapshot.jpg,1755306599,1638,1966,1121,1332,,TRUE,Pleuroptya ruralis,species,Pleuroptya,genus
577ab253-2b2f-43a4-8616-0006d3ba6999,G1,2025,20250625012000-snapshot.jpg,1750814400,2376,2436,646,773,POINT(14.8866697 50.2391933),FALSE,Opostega salaciella,species,Lepidoptera Micros,order
577b30e7-a56a-4604-9959-c79de57667a8,F1,2025,20250703022959-snapshot.jpg,1751509799,351,659,1095,1351,POINT(14.8958531 50.2718919),TRUE,Paracolax tristalis,species,Paracolax tristalis,species
577c4ad2-1713-4a76-809a-74b5c4417ba4,F1,2025,20250722011959-snapshot.jpg,1753147199,3860,3916,1687,1735,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
577d5294-06a0-4489-ad14-987dcf4643e5,F1,2025,20250630003000-snapshot.jpg,1751243400,914,1007,145,206,POINT(14.8958531 50.2718919),TRUE,Gypsonoma dealbana,species,Gypsonoma dealbana,species
577d7a07-c85f-4674-81e0-2a9afd914ea8,W1,2025,20250512004000-snapshot.jpg,1747010400,742,845,1725,1843,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
577d9ea2-7142-4544-8815-f7b9330ecfca,F1,2025,20250815025000-snapshot.jpg,1755226200,3200,3304,1760,1892,POINT(14.8958531 50.2718919),TRUE,Agriphila straminella,species,Plodia interpunctella,species
577df077-fa56-41f7-8a20-8c6f8b6fda30,F1,2025,20250617010959-snapshot.jpg,1750122599,1555,1680,489,631,POINT(14.8958531 50.2718919),TRUE,Orthotaenia undulana,species,Syricoris lacunana,species
577e6f75-2b42-45b4-ba5f-5c95ffe68664,G1,2025,20250714025000-snapshot.jpg,1752461400,1523,1687,1163,1379,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia lutarella,species
577eaf2f-eb7a-4d77-bc62-fc375d8665f3,W1,2025,20250708013959-snapshot.jpg,1751938799,2740,2800,395,455,,TRUE,Hemiptera,order,Hemiptera,order
577ef3f9-b0b5-4c7e-8b16-761d67deb739,G1,2025,20250817014959-snapshot.jpg,1755395399,2160,2236,1827,1961,POINT(14.8866697 50.2391933),FALSE,Vegetation,order,Vegetation,order
577fd313-8671-4124-acf9-b3663fdf59ea,F1,2025,20250902014959-snapshot.jpg,1756777799,1229,1336,1865,2021,POINT(14.8958531 50.2718919),TRUE,Agriphila inquinatella,species,Lepidoptera Micros,order
5780d7e5-ca63-4eca-ab42-0bfd23758a03,G1,2025,20250801011000-snapshot.jpg,1754010600,2312,2400,2108,2159,POINT(14.8866697 50.2391933),TRUE,Epinotia bilunana,species,Tortricidae,family
5780f105-ddf9-479b-bb69-a39c83f256e4,G1,2025,20250817013959-snapshot.jpg,1755394799,1007,1201,597,787,POINT(14.8866697 50.2391933),TRUE,Chiasmia clathrata,species,Lepidoptera Macros,order
5781f0cb-b9a1-4525-8054-7fdb69b22a48,F1,2025,20250721012000-snapshot.jpg,1753060800,3696,3752,1366,1417,POINT(14.8958531 50.2718919),FALSE,Hemiptera,order,Hemiptera,order
578220e0-a789-48dc-98f4-a997d2877ca5,W1,2025,20250828025959-snapshot.jpg,1756349999,340,511,583,747,,TRUE,Oncocera semirubella,species,Lepidoptera Macros,order
578237d0-e2e2-47e6-a69a-4d28211fc049,G1,2025,20250823011000-snapshot.jpg,1755911400,385,483,1105,1244,POINT(14.8866697 50.2391933),TRUE,Araneae,order,Araneae,order
57825f12-910d-4961-a470-4a927d170167,W1,2025,20250625015959-snapshot.jpg,1750816799,1583,1644,816,882,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
57839529-03ed-48d2-9424-1394ec51cd7a,W1,2025,20250630003959-snapshot.jpg,1751243999,2160,2244,1813,1912,,TRUE,Hemiptera,order,Hemiptera,order
5783daba-5e42-4cbc-95a5-a32bea7a6eab,W1,2025,20250705233959-snapshot.jpg,1751758799,684,793,235,341,,FALSE,Trichoptera,order,Trichoptera,order
5784106c-d5e9-41a5-a028-3205c9717412,G1,2025,20250703023000-snapshot.jpg,1751509800,2216,2316,301,441,POINT(14.8866697 50.2391933),TRUE,Ancylis achatana,species,Crocidosema plebejana,species
57844d35-9c35-4a26-8b9a-17d3e23af634,G1,2025,20250626001000-snapshot.jpg,1750896600,3968,4016,1078,1166,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
57845bd6-33de-4b16-8828-4f7c1969d94f,F1,2025,20250816014959-snapshot.jpg,1755308999,1115,1203,0,96,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
5784e170-0ad1-4a8f-acc2-7396a4cd07b4,W1,2025,20250630004959-snapshot.jpg,1751244599,2460,2516,1186,1232,,TRUE,Coleoptera,order,Coleoptera,order
5785b35d-6574-42d8-bc71-b5b2fbcb7d59,G1,2025,20250625025000-snapshot.jpg,1750819800,2540,2624,626,794,POINT(14.8866697 50.2391933),TRUE,Coleophora lineolea,species,Oecophoridae,family
57865789-9bf2-4c83-9b4d-0abdb9d3250c,G1,2025,20250812005959-snapshot.jpg,1754960399,465,663,559,797,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
578766f1-abd1-4f3c-b5cb-a1353467da1f,F1,2025,20250904003959-snapshot.jpg,1756946399,1083,1199,354,558,POINT(14.8958531 50.2718919),TRUE,Crambus pascuella,species,Agriphila tristellus,species
57886567-b7fb-4749-914b-8976629c04cd,G1,2025,20250822022000-snapshot.jpg,1755829200,3960,4088,1527,1673,POINT(14.8866697 50.2391933),TRUE,Pyrausta despicata,species,Pyrausta,genus
57888a40-2cab-4fcb-8a80-af579754bd85,G1,2025,20250629013959-snapshot.jpg,1751161199,2524,2652,349,489,POINT(14.8866697 50.2391933),TRUE,Trichoptera,order,Trichoptera,order
5788da01-e9ea-47ee-b0fa-4608ce028d3f,G1,2025,20250622235000-snapshot.jpg,1750636200,3140,3320,894,1008,POINT(14.8866697 50.2391933),TRUE,Notocelia rosaecolana,species,Tortricidae,family
578915a0-573a-43aa-a44b-31fc8f1fb400,F1,2025,20250613024959-snapshot.jpg,1749782999,1495,1723,1921,2156,POINT(14.8958531 50.2718919),TRUE,Idaea degeneraria,species,Idaea degeneraria,species
5789bab5-aaa5-4634-84aa-9b581e9dbe56,G1,2025,20250808232000-snapshot.jpg,1754695200,2884,2976,1765,2052,POINT(14.8866697 50.2391933),FALSE,Vegetation,order,Vegetation,order
578a8ba0-44f9-4f4a-9db9-3347ad2c2c35,F1,2025,20250810015000-snapshot.jpg,1754790600,841,941,323,447,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
578abb39-e109-41d9-8094-e47c77434873,F1,2025,20250629002959-snapshot.jpg,1751156999,663,791,1192,1327,POINT(14.8958531 50.2718919),TRUE,Lathronympha strigana,species,Lathronympha strigana,species
578ac03d-5e8c-4b67-868a-8cb7071db183,F1,2025,20250901024959-snapshot.jpg,1756694999,3440,3484,5,56,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
578b2c62-2c93-46c6-ae58-80bde14bd21f,F1,2025,20250421023000-snapshot.jpg,1745202600,268,544,1227,1582,POINT(14.8958531 50.2718919),TRUE,Pheosia tremula,species,Pheosia tremula,species
578be4e9-4812-4f82-a6be-3d3b650a7add,G1,2025,20250626004000-snapshot.jpg,1750898400,3816,4012,391,524,POINT(14.8866697 50.2391933),FALSE,Trichoptera,order,Trichoptera,order
578c4b59-0379-4965-b8d9-bf47d8c3897b,F1,2025,20250605010959-snapshot.jpg,1749085799,1292,1338,623,689,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
578db144-4e66-43e1-83d2-b40c12a9e660,F1,2025,20250810025000-snapshot.jpg,1754794200,3960,4036,1845,1973,POINT(14.8958531 50.2718919),TRUE,Udea prunalis,species,Lepidoptera Micros,order
578e55bc-9747-4a62-8857-901dbb18f097,F1,2025,20250702015959-snapshot.jpg,1751421599,497,581,525,662,POINT(14.8958531 50.2718919),TRUE,Archips xylosteana,species,Tortricidae,family
57908941-cf68-441e-a66b-30805150c665,G1,2025,20250811024959-snapshot.jpg,1754880599,377,473,1105,1232,POINT(14.8866697 50.2391933),FALSE,Coleoptera,order,Coleoptera,order
57914eff-7e91-4a95-bd5b-b8806cc6408f,G1,2025,20250821011000-snapshot.jpg,1755738600,3560,3744,488,672,POINT(14.8866697 50.2391933),TRUE,Trichoptera,order,Trichoptera,order
57922541-5903-46d3-aa42-7db516ac5ef0,W1,2025,20250625022959-snapshot.jpg,1750818599,3092,3176,1464,1565,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
57928b5b-9db4-48ce-9c19-148c6cd79f6e,F1,2025,20250602013000-snapshot.jpg,1748827800,2092,2152,477,623,POINT(14.8958531 50.2718919),TRUE,Glyphipterix thrasonella,species,Lepidoptera Micros,order
579346b2-9c99-4492-9d60-5dc4bb46f1f6,F1,2025,20250625010959-snapshot.jpg,1750813799,1417,1560,931,1059,POINT(14.8958531 50.2718919),TRUE,Crambus pratella,species,Crambidae,family
5793d9e2-3600-47d6-b09d-801e78d44ecf,F1,2025,20250629020959-snapshot.jpg,1751162999,2604,2652,1811,1871,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
5793f5a8-24ad-4807-9d5b-7e724fc6ecc1,G1,2025,20250604014000-snapshot.jpg,1749001200,2804,2896,1235,1286,POINT(14.8866697 50.2391933),FALSE,Trichoptera,order,Trichoptera,order
57940d63-78fb-41d5-9781-f1b9e6c2fc6f,G1,2025,20250816010000-snapshot.jpg,1755306000,3540,3672,1261,1486,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
579414aa-777e-4f05-ab0a-370c254563dc,F1,2025,20250621025000-snapshot.jpg,1750474200,568,618,231,292,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
579467f2-9a30-4313-940a-50bdad8ebee5,W1,2025,20250703231959-snapshot.jpg,1751584799,1783,1830,340,418,,FALSE,Araneae,order,Araneae,order
5794b880-e549-44cf-b22c-460ab73f2fdd,F1,2025,20250831000959-snapshot.jpg,1756598999,1404,1609,895,1133,POINT(14.8958531 50.2718919),TRUE,Tholera decimalis,species,Noctuidae,family
579652ab-201e-4037-95a8-01f1c6d10954,G1,2025,20250726002959-snapshot.jpg,1753489799,1451,1607,1674,1847,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
57978322-3db6-4047-8c56-99df83212b1b,G1,2025,20250615003959-snapshot.jpg,1749947999,3468,3556,1743,1837,POINT(14.8866697 50.2391933),TRUE,Cydia succedana D.& S.,species,Pammene,genus
57979e50-50f8-4959-a0a4-60d888df2270,G1,2025,20250515013000-snapshot.jpg,1747272600,2692,2932,659,845,POINT(14.8866697 50.2391933),TRUE,Agriphila straminella,species,Lepidoptera Micros,order
5797afad-2afe-4838-a980-c00e4a7d12ac,F1,2025,20250629021959-snapshot.jpg,1751163599,1995,2072,1268,1385,POINT(14.8958531 50.2718919),TRUE,Ancylis achatana,species,Lobesia littoralis,species
5797d374-93c7-4712-9774-8fff75b9e0ff,G1,2025,20250625234000-snapshot.jpg,1750894800,1909,1959,2031,2100,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
5797ffea-a0b3-448d-8a25-2fb20fc516b4,G1,2025,20250609231959-snapshot.jpg,1749511199,1517,1583,331,419,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
57981922-3683-4d82-949d-37a5d1589ac5,G1,2025,20250714015000-snapshot.jpg,1752457800,737,807,745,792,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
57987a6a-d05e-4b83-a197-55d4b4b99237,W1,2025,20250828004959-snapshot.jpg,1756342199,2025,2096,733,822,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
57996b83-66d6-4290-aadd-3edbe66da6f2,F1,2025,20250805000000-snapshot.jpg,1754352000,3784,3832,584,632,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
579a4235-fa25-4363-ad70-fcf6d155dd61,G1,2025,20250517235000-snapshot.jpg,1747525800,1804,1976,1055,1263,POINT(14.8866697 50.2391933),TRUE,Trichoptera,order,Trichoptera,order
579aea44-44c7-4382-b83a-2d71c6146119,G1,2025,20250722010000-snapshot.jpg,1753146000,3008,3164,0,240,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia,genus
579afc98-9a6d-483d-9ce4-cca7f1f4563b,G1,2025,20250617023959-snapshot.jpg,1750127999,1711,2144,1330,1653,POINT(14.8866697 50.2391933),TRUE,Campaea margaritaria,species,Campaea margaritaria,species
579b8ebd-1785-43b6-8eb4-df3b8336aa91,G1,2025,20250827002000-snapshot.jpg,1756254000,387,483,1106,1241,POINT(14.8866697 50.2391933),TRUE,Araneae,order,Araneae,order
579bda19-0650-4989-a3cf-8b9934716438,G1,2025,20250619012000-snapshot.jpg,1750296000,1622,1705,265,409,POINT(14.8866697 50.2391933),TRUE,Cnephasia stephensiana,species,Endothenia quadrimaculana,species
579caa8e-0861-43d5-ad49-2423b4e4e219,G1,2025,20250819010959-snapshot.jpg,1755565799,3940,4040,1658,1850,POINT(14.8866697 50.2391933),TRUE,Agriphila inquinatella,species,Agriphila inquinatella,species
579cae80-4c30-4041-adfd-c77d77cb384b,W1,2025,20250627014959-snapshot.jpg,1750988999,1627,1699,1343,1403,,TRUE,Hymenoptera Other,order,Hymenoptera Other,order
579d0774-6dfa-4ce5-85a7-4f5484ca26aa,F1,2025,20250423023959-snapshot.jpg,1745375999,3100,3284,1425,1605,POINT(14.8958531 50.2718919),FALSE,Argyresthia goedartella,species,Lepidoptera Macros,order
579d8a00-0409-4ce9-bcb5-3aca982d1cab,G1,2025,20250703011000-snapshot.jpg,1751505000,2022,2096,1271,1383,POINT(14.8866697 50.2391933),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
579da89e-67a5-40a5-96c5-b5a3adc6274d,G1,2025,20250831000959-snapshot.jpg,1756598999,1719,1917,0,175,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
579e1099-14d1-4149-b96b-f800df3529aa,F1,2025,20250424013959-snapshot.jpg,1745458799,2124,2240,545,629,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
579e73c2-1d3c-4f54-a34b-ef8b05a52673,W1,2025,20250707231959-snapshot.jpg,1751930399,1529,1598,1139,1223,,TRUE,Hemiptera,order,Hemiptera,order
579f3138-d4f5-4e13-94c8-84767b660fe4,G1,2025,20250704024000-snapshot.jpg,1751596800,3188,3424,2012,2159,POINT(14.8866697 50.2391933),FALSE,Polypogon tentacularia L.,species,Lepidoptera Micros,order
579f474b-470b-43b4-9c26-7f061c83c51b,G1,2025,20250719232959-snapshot.jpg,1752967799,2300,2372,1133,1213,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
579f901d-29da-48f0-9948-b9aed8f625a8,F1,2025,20250828000959-snapshot.jpg,1756339799,3508,3552,1387,1441,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
579fa6c6-148a-4e27-8eb9-af7e40693380,W1,2025,20250630003959-snapshot.jpg,1751243999,2440,2488,1711,1803,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
579fbc96-b188-412e-a7bf-032a29fe343a,G1,2025,20250701020000-snapshot.jpg,1751335200,1845,1889,677,734,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
57a05e40-fc21-4ef5-a244-fdac512c673e,W1,2025,20250624030000-snapshot.jpg,1750734000,2248,2480,2005,2159,,TRUE,Cosmia trapezina,species,Lepidoptera Macros,order
57a07e42-a5b6-4995-9637-2bfeda06c093,F1,2025,20250804234000-snapshot.jpg,1754350800,2812,2860,1419,1483,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
57a1699e-062a-4899-8c68-c964206010db,G1,2025,20250719001000-snapshot.jpg,1752883800,502,685,239,387,POINT(14.8866697 50.2391933),FALSE,Trichoptera,order,Trichoptera,order
57a1e93e-3afc-4c77-bf50-f6220dd2580f,F1,2025,20250718021959-snapshot.jpg,1752805199,3876,3940,644,738,POINT(14.8958531 50.2718919),FALSE,Trichoptera,order,Trichoptera,order
57a24d09-149d-4d85-97d1-b1d64ce8a69f,W1,2025,20250624015000-snapshot.jpg,1750729800,3224,3292,599,650,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
57a2b7c0-ee16-4b97-8e74-83b31e238f34,F1,2025,20250715023000-snapshot.jpg,1752546600,3472,3808,1503,1717,POINT(14.8958531 50.2718919),TRUE,Ematurga atomaria,species,Geometridae,family
57a315cd-eaa2-4e01-a743-441158340512,W1,2025,20250821003959-snapshot.jpg,1755736799,1700,1766,773,833,,TRUE,Hemiptera,order,Hemiptera,order
57a4228f-ad94-497b-82c5-b4ec4cbf7baa,F1,2025,20250721020000-snapshot.jpg,1753063200,1681,1825,587,790,POINT(14.8958531 50.2718919),TRUE,Tortricodes alternella,species,Acrobasis,genus
57a47d1f-c4b4-4b37-83f1-3e43b523e726,W1,2025,20250704015959-snapshot.jpg,1751594399,1256,1306,1672,1734,,TRUE,Hemiptera,order,Hemiptera,order
57a5918c-e2ba-4a71-9ac9-2b970eca6c97,W1,2025,20250721004000-snapshot.jpg,1753058400,1678,1754,740,851,,TRUE,Coleoptera,order,Coleoptera,order
57a60bb7-991f-4533-84e9-7344bf60e950,F1,2025,20250705025000-snapshot.jpg,1751683800,915,968,1251,1313,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
57a69081-f109-482d-b9db-3cb8b3e41646,G1,2025,20250605234000-snapshot.jpg,1749166800,2640,2784,34,122,POINT(14.8866697 50.2391933),TRUE,Trichoptera,order,Trichoptera,order
57a6a4dd-d6dc-4b2f-8627-910275018d2c,F1,2025,20250614232959-snapshot.jpg,1749943799,1412,1540,839,983,POINT(14.8958531 50.2718919),TRUE,Archips xylosteana,species,Archips crataegana,species
57a86eff-564d-46e1-b680-9153930baea8,G1,2025,20250527233959-snapshot.jpg,1748389199,877,923,342,391,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
57a889b7-dc11-4bf4-bcfa-a3e7b706a574,F1,2025,20250627004000-snapshot.jpg,1750984800,2256,2304,142,197,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
57a8901e-fa7c-4941-b074-2b19add958d4,G1,2025,20250902011959-snapshot.jpg,1756775999,2576,2648,706,830,POINT(14.8866697 50.2391933),TRUE,Epinotia bilunana,species,Tortricidae,family
57a8afd2-bb22-49fb-9f41-84d7e3bd584b,F1,2025,20250504005000-snapshot.jpg,1746319800,2828,2880,1761,1809,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
57a95a59-67f2-4ac4-85b8-45adb6fe1854,W1,2025,20250821025959-snapshot.jpg,1755745199,719,767,1673,1733,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
57a99783-2bef-4cb3-8b72-419f9c5b3947,F1,2025,20250629022959-snapshot.jpg,1751164199,1485,1619,75,233,POINT(14.8958531 50.2718919),TRUE,Archips xylosteana,species,Archips xylosteana,species
57aa1523-6598-433c-b85e-42556a0b9bb0,W1,2025,20250706002959-snapshot.jpg,1751761799,3612,3728,433,535,,TRUE,Coleoptera,order,Coleoptera,order
57acf92a-fcd3-43ed-8a93-1ede75932826,W1,2025,20250630013959-snapshot.jpg,1751247599,2724,2772,2013,2076,,TRUE,Araneae,order,Araneae,order
57ada580-8786-4579-b686-117fba0b3651,G1,2025,20250828002000-snapshot.jpg,1756340400,1586,1724,1971,2159,POINT(14.8866697 50.2391933),TRUE,Eilema pygmaeola,species,Lepidoptera Macros,order
57ade742-81ec-4f8b-9ade-dfdb3affa95a,F1,2025,20250628024000-snapshot.jpg,1751078400,1722,1774,162,209,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
57ae4ac2-5381-4928-8ec2-1f77e2732671,W1,2025,20250703005959-snapshot.jpg,1751504399,3596,3660,1259,1334,,TRUE,Hemiptera,order,Hemiptera,order
57ae898b-8f54-423e-a216-a01bea4b9f69,G1,2025,20250731020959-snapshot.jpg,1753927799,2043,2104,550,696,POINT(14.8866697 50.2391933),FALSE,Hyphantria cunea,species,Lepidoptera Macros,order
57aecb88-c049-4370-81a2-b1587faffda2,G1,2025,20250701000000-snapshot.jpg,1751328000,3220,3332,1474,1571,POINT(14.8866697 50.2391933),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
57b29cdb-34fd-4028-a518-eb93fc34a0b2,G1,2025,20250901013959-snapshot.jpg,1756690799,3892,4004,1335,1533,POINT(14.8866697 50.2391933),TRUE,Agriphila geniculea,species,Lepidoptera Micros,order
57b3c253-8094-47cc-8fe6-57ead522b1c6,F1,2025,20250714021959-snapshot.jpg,1752459599,2196,2528,1777,1967,POINT(14.8958531 50.2718919),TRUE,Macaria alternata,species,Macaria notata,species
57b43113-62cd-41a5-96f3-2d8b79b7ad8c,G1,2025,20250721021000-snapshot.jpg,1753063800,1543,1642,1058,1166,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
